scenario,pv_kwp,battery_kwh,discount_rate,annual_savings,breakeven_eur_per_kwh
efficient,0.0,5.0,0.0,176.43876858422527,381.2654559911392
efficient,0.0,5.0,0.01,176.43876858422527,347.96269168187325
efficient,0.0,5.0,0.02,176.43876858422527,318.0743370436953
efficient,0.0,5.0,0.03,176.43876858422527,291.1852454776255
efficient,0.0,5.0,0.04,176.43876858422527,266.9367229697865
efficient,0.0,7.5,0.0,227.4127934723606,343.0182044492977
efficient,0.0,7.5,0.01,227.4127934723606,314.4021403696072
efficient,0.0,7.5,0.02,227.4127934723606,288.7199758615804
efficient,0.0,7.5,0.03,227.4127934723606,265.61498793464034
efficient,0.0,7.5,0.04,227.4127934723606,244.77896160726817
efficient,0.0,10.0,0.0,263.43202668605363,304.34635564237453
efficient,0.0,10.0,0.01,263.43202668605363,279.4849978845697
efficient,0.0,10.0,0.02,263.43202668605363,257.17258349904256
efficient,0.0,10.0,0.03,263.43202668605363,237.0991950259892
efficient,0.0,10.0,0.04,263.43202668605363,218.99705829141686
efficient,0.0,12.5,0.0,292.1777252982081,273.5371396469408
efficient,0.0,12.5,0.01,292.1777252982081,251.4777566664281
efficient,0.0,12.5,0.02,292.1777252982081,231.68004091231862
efficient,0.0,12.5,0.03,292.1777252982081,213.8690038660945
efficient,0.0,12.5,0.04,292.1777252982081,197.80705057763512
efficient,0.0,15.0,0.0,318.7138767782541,251.07218268500372
efficient,0.0,15.0,0.01,318.7138767782541,231.01980000741796
efficient,0.0,15.0,0.02,318.7138767782541,213.02331421295244
efficient,0.0,15.0,0.03,318.7138767782541,196.83275570770985
efficient,0.0,15.0,0.04,318.7138767782541,182.23214633553386
efficient,0.0,20.0,0.0,367.3578287587352,220.09671705658042
efficient,0.0,20.0,0.01,367.3578287587352,202.76204723531072
efficient,0.0,20.0,0.02,367.3578287587352,187.2046372154561
efficient,0.0,20.0,0.03,367.3578287587352,173.2083959496216
efficient,0.0,20.0,0.04,367.3578287587352,160.58661694582693
efficient,0.0,25.0,0.0,400.36132616804457,193.33364153237602
efficient,0.0,25.0,0.01,400.36132616804457,178.22002564069084
efficient,0.0,25.0,0.02,400.36132616804457,164.65595307779543
efficient,0.0,25.0,0.03,400.36132616804457,152.45302007703967
efficient,0.0,25.0,0.04,400.36132616804457,141.4484424473565
efficient,0.0,30.0,0.0,430.93551473071807,174.43309719669395
efficient,0.0,30.0,0.01,430.93551473071807,160.87660580997763
efficient,0.0,30.0,0.02,430.93551473071807,148.71001151609653
efficient,0.0,30.0,0.03,430.93551473071807,137.76432139779516
efficient,0.0,30.0,0.04,430.93551473071807,127.89352258165442
efficient,3.0,2.5,0.0,185.0502694220811,807.5571598144885
efficient,3.0,2.5,0.01,185.0502694220811,737.7007948287185
efficient,3.0,2.5,0.02,185.0502694220811,675.0065454553182
efficient,3.0,2.5,0.03,185.0502694220811,618.6035941227607
efficient,3.0,2.5,0.04,185.0502694220811,567.7395390268309
efficient,3.0,5.0,0.0,310.9018157050647,732.793406689483
efficient,3.0,5.0,0.01,310.9018157050647,674.1107828260884
efficient,3.0,5.0,0.02,310.9018157050647,621.4446720840458
efficient,3.0,5.0,0.03,310.9018157050647,574.0635468493152
efficient,3.0,5.0,0.04,310.9018157050647,531.3353543078134
efficient,3.0,7.5,0.0,394.38743827176495,634.0337459517857
efficient,3.0,7.5,0.01,394.38743827176495,584.4067393375715
efficient,3.0,7.5,0.02,394.38743827176495,539.867806787034
efficient,3.0,7.5,0.03,394.38743827176495,499.7983064714618
efficient,3.0,7.5,0.04,394.38743827176495,463.6637208945334
efficient,3.0,10.0,0.0,452.09506036958203,550.9580866100006
efficient,3.0,10.0,0.01,452.09506036958203,508.29168352386586
efficient,3.0,10.0,0.02,452.09506036958203,469.99970947836516
efficient,3.0,10.0,0.03,452.09506036958203,435.55029234518406
efficient,3.0,10.0,0.04,452.09506036958203,404.48388518586
efficient,3.0,12.5,0.0,491.34423834350434,481.8102605606115
efficient,3.0,12.5,0.01,491.34423834350434,444.71382989388206
efficient,3.0,12.5,0.02,491.34423834350434,411.4207595264684
efficient,3.0,12.5,0.03,491.34423834350434,381.4686116594365
efficient,3.0,12.5,0.04,491.34423834350434,354.4578318446093
efficient,3.0,15.0,0.0,520.1931736463891,426.64856061370233
efficient,3.0,15.0,0.01,520.1931736463891,393.9197924481334
efficient,3.0,15.0,0.02,520.1931736463891,364.5465842447811
efficient,3.0,15.0,0.03,520.1931736463891,338.1209447430238
efficient,3.0,15.0,0.04,520.1931736463891,314.29036226804794
efficient,3.0,20.0,0.0,559.554927923411,345.71236731550914
efficient,3.0,20.0,0.01,559.554927923411,319.30841138188714
efficient,3.0,20.0,0.02,559.554927923411,295.6115557255132
efficient,3.0,20.0,0.03,559.554927923411,274.29265311993896
efficient,3.0,20.0,0.04,559.554927923411,255.0673145322266
efficient,3.0,25.0,0.0,590.828274975767,292.92153221876566
efficient,3.0,25.0,0.01,590.828274975767,270.61780050871863
efficient,3.0,25.0,0.02,590.828274975767,250.6007881996478
efficient,3.0,25.0,0.03,590.828274975767,232.5924607633081
efficient,3.0,25.0,0.04,590.828274975767,216.35259144322896
efficient,3.0,30.0,0.0,621.8076301093871,257.59954453571964
efficient,3.0,30.0,0.01,621.8076301093871,238.03854412237519
efficient,3.0,30.0,0.02,621.8076301093871,220.4830609798266
efficient,3.0,30.0,0.03,621.8076301093871,204.68925100195625
efficient,3.0,30.0,0.04,621.8076301093871,190.44642856253319
efficient,6.0,2.5,0.0,197.27287669728196,871.46450357386
efficient,6.0,2.5,0.01,197.27287669728196,796.9941117209004
efficient,6.0,2.5,0.02,197.27287669728196,730.1588946477624
efficient,6.0,2.5,0.03,197.27287669728196,670.0305171082983
efficient,6.0,2.5,0.04,197.27287669728196,615.8068810087675
efficient,6.0,5.0,0.0,343.5671735180534,818.190744744069
efficient,6.0,5.0,0.01,343.5671735180534,753.3425444540599
efficient,6.0,5.0,0.02,343.5671735180534,695.142991110192
efficient,6.0,5.0,0.03,343.5671735180534,642.7836980707328
efficient,6.0,5.0,0.04,343.5671735180534,595.5662049604801
efficient,6.0,7.5,0.0,454.7138484712695,739.1749963027053
efficient,6.0,7.5,0.01,454.7138484712695,681.9569285454137
efficient,6.0,7.5,0.02,454.7138484712695,630.6052183702494
efficient,6.0,7.5,0.03,454.7138484712695,584.4065950706415
efficient,6.0,7.5,0.04,454.7138484712695,542.7447801238953
efficient,6.0,10.0,0.0,544.2144675935622,671.3723830816936
efficient,6.0,10.0,0.01,544.2144675935622,620.0122248426911
efficient,6.0,10.0,0.02,544.2144675935622,573.9178343150814
efficient,6.0,10.0,0.03,544.2144675935622,532.4489644966048
efficient,6.0,10.0,0.04,544.2144675935622,495.0524306383596
efficient,6.0,12.5,0.0,620.6923176448197,617.0725983319567
efficient,6.0,12.5,0.01,620.6923176448197,570.2104032963344
efficient,6.0,12.5,0.02,620.6923176448197,528.1528163842943
efficient,6.0,12.5,0.03,620.6923176448197,490.31566143829264
efficient,6.0,12.5,0.04,620.6923176448197,456.19419991229387
efficient,6.0,15.0,0.0,685.4563188296136,570.6648684300133
efficient,6.0,15.0,0.01,685.4563188296136,527.5383106758186
efficient,6.0,15.0,0.02,685.4563188296136,488.8333599242502
efficient,6.0,15.0,0.03,685.4563188296136,454.0124078371201
efficient,6.0,15.0,0.04,685.4563188296136,422.610951289045
efficient,6.0,20.0,0.0,779.6994914648849,489.59384430146764
efficient,6.0,20.0,0.01,779.6994914648849,452.80183338931613
efficient,6.0,20.0,0.02,779.6994914648849,419.7819717411304
efficient,6.0,20.0,0.03,779.6994914648849,390.0756164028913
efficient,6.0,20.0,0.04,779.6994914648849,363.28649173963515
efficient,6.0,25.0,0.0,845.3795238621799,426.0166550569818
efficient,6.0,25.0,0.01,845.3795238621799,394.10362906958676
efficient,6.0,25.0,0.02,845.3795238621799,365.4625280056952
efficient,6.0,25.0,0.03,845.3795238621799,339.69552950801585
efficient,6.0,25.0,0.04,845.3795238621799,316.45890801430744
efficient,6.0,30.0,0.0,888.8440379612495,373.95215742082013
efficient,6.0,30.0,0.01,888.8440379612495,345.99065011204016
efficient,6.0,30.0,0.02,888.8440379612495,320.8959330818898
efficient,6.0,30.0,0.03,888.8440379612495,298.319442933235
efficient,6.0,30.0,0.04,888.8440379612495,277.9600147177998
efficient,9.0,2.5,0.0,199.78222605357882,884.5849326537173
efficient,9.0,2.5,0.01,199.78222605357882,809.1672629337339
efficient,9.0,2.5,0.02,199.78222605357882,741.4818889016253
efficient,9.0,2.5,0.03,199.78222605357882,680.5886667063731
efficient,9.0,2.5,0.04,199.78222605357882,625.675295410497
efficient,9.0,5.0,0.0,350.8174086398698,837.1450994833518
efficient,9.0,5.0,0.01,350.8174086398698,770.9284195027052
efficient,9.0,5.0,0.02,350.8174086398698,711.5006916466829
efficient,9.0,5.0,0.03,350.8174086398698,658.0364700383477
efficient,9.0,5.0,0.04,350.8174086398698,609.8225548211556
efficient,9.0,7.5,0.0,470.09748685656524,765.9867188870153
efficient,9.0,7.5,0.01,470.09748685656524,706.8328797287802
efficient,9.0,7.5,0.02,470.09748685656524,653.743865659184
efficient,9.0,7.5,0.03,470.09748685656524,605.9822749744195
efficient,9.0,7.5,0.04,470.09748685656524,562.9109795428134
efficient,9.0,10.0,0.0,571.8131921032948,707.4481796538017
efficient,9.0,10.0,0.01,571.8131921032948,653.4833959547628
efficient,9.0,10.0,0.02,571.8131921032948,605.0514226149197
efficient,9.0,10.0,0.03,571.8131921032948,561.4795438137696
efficient,9.0,10.0,0.04,571.8131921032948,522.1865211684174
efficient,9.0,12.5,0.0,662.9811509185706,661.2950288552992
efficient,9.0,12.5,0.01,662.9811509185706,611.2400320137466
efficient,9.0,12.5,0.02,662.9811509185706,566.3169894963136
efficient,9.0,12.5,0.03,662.9811509185706,525.9019242208658
efficient,9.0,12.5,0.04,662.9811509185706,489.4557089376353
efficient,9.0,15.0,0.0,742.3056331855358,620.2054259835542
efficient,9.0,15.0,0.01,742.3056331855358,573.5021045881064
efficient,9.0,15.0,0.02,742.3056331855358,531.5871025875198
efficient,9.0,15.0,0.03,742.3056331855358,493.8782243160432
efficient,9.0,15.0,0.04,742.3056331855358,459.8724424076249
efficient,9.0,20.0,0.0,874.5322724162652,551.5743918583456
efficient,9.0,20.0,0.01,874.5322724162652,510.3074662517679
efficient,9.0,20.0,0.02,874.5322724162652,473.27148641830007
efficient,9.0,20.0,0.03,874.5322724162652,439.9520258780011
efficient,9.0,20.0,0.04,874.5322724162652,409.90461104156986
efficient,9.0,25.0,0.0,979.8521161360931,496.32723599251733
efficient,9.0,25.0,0.01,979.8521161360931,459.3378777653445
efficient,9.0,25.0,0.02,979.8521161360931,426.14090209492707
efficient,9.0,25.0,0.03,979.8521161360931,396.2752059291623
efficient,9.0,25.0,0.04,979.8521161360931,369.34238806477384
efficient,9.0,30.0,0.0,1069.1510932852439,452.5152162086813
efficient,9.0,30.0,0.01,1069.1510932852439,418.88155852261957
efficient,9.0,30.0,0.02,1069.1510932852439,388.69623578590017
efficient,9.0,30.0,0.03,1069.1510932852439,361.5399765389545
efficient,9.0,30.0,0.04,1069.1510932852439,337.0505228153037
efficient,12.0,2.5,0.0,197.73367647173552,873.8738495445839
efficient,12.0,2.5,0.01,197.73367647173552,799.2295060549682
efficient,12.0,2.5,0.02,197.73367647173552,732.2381719652974
efficient,12.0,2.5,0.03,197.73367647173552,671.9693435778894
efficient,12.0,2.5,0.04,197.73367647173552,617.6190492184751
efficient,12.0,5.0,0.0,353.2323189166465,843.4584210902374
efficient,12.0,5.0,0.01,353.2323189166465,776.7859275238303
efficient,12.0,5.0,0.02,353.2323189166465,716.949118968873
efficient,12.0,5.0,0.03,353.2323189166465,663.1168674537483
efficient,12.0,5.0,0.04,353.2323189166465,614.571063691478
efficient,12.0,7.5,0.0,475.7539082126541,775.8451409599352
efficient,12.0,7.5,0.01,475.7539082126541,715.9795365860497
efficient,12.0,7.5,0.02,475.7539082126541,662.2517319648067
efficient,12.0,7.5,0.03,475.7539082126541,613.9154526482083
efficient,12.0,7.5,0.04,475.7539082126541,570.3259042964623
efficient,12.0,10.0,0.0,583.3584407083142,722.5396031687625
efficient,12.0,10.0,0.01,583.3584407083142,667.4852383751884
efficient,12.0,10.0,0.02,583.3584407083142,618.0753946742517
efficient,12.0,10.0,0.03,583.3584407083142,573.6237737127348
efficient,12.0,10.0,0.04,583.3584407083142,533.5374015589275
efficient,12.0,12.5,0.0,676.3566808463236,675.2821360217221
efficient,12.0,12.5,0.01,676.3566808463236,624.2172882856755
efficient,12.0,12.5,0.02,676.3566808463236,578.3879311636643
efficient,12.0,12.5,0.03,676.3566808463236,537.1574989439604
efficient,12.0,12.5,0.04,676.3566808463236,499.9759875778792
efficient,12.0,15.0,0.0,760.8557384947387,636.3706615735779
efficient,12.0,15.0,0.01,760.8557384947387,588.5002312523131
efficient,12.0,15.0,0.02,760.8557384947387,545.5377797021257
efficient,12.0,15.0,0.03,760.8557384947387,506.88656227578394
efficient,12.0,15.0,0.04,760.8557384947387,472.0309810295703
efficient,12.0,20.0,0.0,911.0926503389555,575.4694228782259
efficient,12.0,20.0,0.01,911.0926503389555,532.4773071975121
efficient,12.0,20.0,0.02,911.0926503389555,493.89301466918243
efficient,12.0,20.0,0.03,911.0926503389555,459.1806128870838
efficient,12.0,20.0,0.04,911.0926503389555,427.8770467607925
efficient,12.0,25.0,0.0,1040.628090939046,528.1046712531898
efficient,12.0,25.0,0.01,1040.628090939046,488.82102364645544
efficient,12.0,25.0,0.02,1040.628090939046,453.56498362984297
efficient,12.0,25.0,0.03,1040.628090939046,421.8468479298343
efficient,12.0,25.0,0.04,1040.628090939046,393.2435042453319
efficient,12.0,30.0,0.0,1154.1092366071912,489.533022285743
efficient,12.0,30.0,0.01,1154.1092366071912,453.2267272820188
efficient,12.0,30.0,0.02,1154.1092366071912,420.64278288051196
efficient,12.0,30.0,0.03,1154.1092366071912,391.3286009791537
efficient,12.0,30.0,0.04,1154.1092366071912,364.89313744229975
efficient+tou-transport,0.0,2.5,0.0,139.60497933928173,569.9411004767652
efficient+tou-transport,0.0,2.5,0.01,139.60497933928173,517.2403050604032
efficient+tou-transport,0.0,2.5,0.02,139.60497933928173,469.94272794365827
efficient+tou-transport,0.0,2.5,0.03,139.60497933928173,427.39140996910226
efficient+tou-transport,0.0,2.5,0.04,139.60497933928173,389.01872678979316
efficient+tou-transport,0.0,5.0,0.0,224.27452753680757,506.3229098772566
efficient+tou-transport,0.0,5.0,0.01,224.27452753680757,463.9911605057183
efficient+tou-transport,0.0,5.0,0.02,224.27452753680757,425.99952936298524
efficient+tou-transport,0.0,5.0,0.03,224.27452753680757,391.8203160570643
efficient+tou-transport,0.0,5.0,0.04,224.27452753680757,360.99757810355624
efficient+tou-transport,0.0,7.5,0.0,276.00568599476435,427.70942776388074
efficient+tou-transport,0.0,7.5,0.01,276.00568599476435,392.9787678208417
efficient+tou-transport,0.0,7.5,0.02,276.00568599476435,361.80891442501746
efficient+tou-transport,0.0,7.5,0.03,276.00568599476435,333.7669210731752
efficient+tou-transport,0.0,7.5,0.04,276.00568599476435,308.478714318922
efficient+tou-transport,0.0,10.0,0.0,310.6850342090455,366.1133364395706
efficient+tou-transport,0.0,10.0,0.01,310.6850342090455,336.79248322884064
efficient+tou-transport,0.0,10.0,0.02,310.6850342090455,310.4777890215364
efficient+tou-transport,0.0,10.0,0.03,310.6850342090455,286.8037450455758
efficient+tou-transport,0.0,10.0,0.04,310.6850342090455,265.45454524862055
efficient+tou-transport,0.0,12.5,0.0,337.3370338268671,320.76129385718235
efficient+tou-transport,0.0,12.5,0.01,337.3370338268671,295.29238853559434
efficient+tou-transport,0.0,12.5,0.02,337.3370338268671,272.43471619858656
efficient+tou-transport,0.0,12.5,0.03,337.3370338268671,251.87078580169756
efficient+tou-transport,0.0,12.5,0.04,337.3370338268671,233.32627945966047
efficient+tou-transport,0.0,15.0,0.0,361.41698674867064,288.28522388299706
efficient+tou-transport,0.0,15.0,0.01,361.41698674867064,265.5461081666564
efficient+tou-transport,0.0,15.0,0.02,361.41698674867064,245.13835016863752
efficient+tou-transport,0.0,15.0,0.03,361.41698674867064,226.77848793768092
efficient+tou-transport,0.0,15.0,0.04,361.41698674867064,210.2216053277101
efficient+tou-transport,0.0,20.0,0.0,405.2877662510509,244.88686104463
efficient+tou-transport,0.0,20.0,0.01,405.2877662510509,225.7623751603889
efficient+tou-transport,0.0,20.0,0.02,405.2877662510509,208.5986523212614
efficient+tou-transport,0.0,20.0,0.03,405.2877662510509,193.1572899370496
efficient+tou-transport,0.0,20.0,0.04,405.2877662510509,179.23230394764815
efficient+tou-transport,0.0,25.0,0.0,431.126745739591,209.41970402453612
efficient+tou-transport,0.0,25.0,0.01,431.126745739591,193.1446954014368
efficient+tou-transport,0.0,25.0,0.02,431.126745739591,178.53830342300114
efficient+tou-transport,0.0,25.0,0.03,431.126745739591,165.3976465982062
efficient+tou-transport,0.0,25.0,0.04,431.126745739591,153.54743172572213
efficient+tou-transport,0.0,30.0,0.0,454.18373717604413,184.5627699563287
efficient+tou-transport,0.0,30.0,0.01,454.18373717604413,170.27492940816424
efficient+tou-transport,0.0,30.0,0.02,454.18373717604413,157.4519684866151
efficient+tou-transport,0.0,30.0,0.03,454.18373717604413,145.91577740009603
efficient+tou-transport,0.0,30.0,0.04,454.18373717604413,135.51246613430473
